date,city,temperature,humidity,pressure,wind_speed
2020-12-16,Pune,18.2,74,956,5.598333333333334
2020-12-16,Jaipur,17.55,59,974,5.533333333333334
2020-12-16,Lucknow,21.46,41,1013,4.415
2020-12-16,Ahmedabad,14.87,94,1008,1.36
2020-12-17,Delhi,13.18,42,978,5.945
2020-12-17,Mumbai,25.66,74,960,2.9066666666666667
2020-12-17,Bengaluru,19.97,91,1021,3.61
2020-12-17,Chennai,23.82,57,972,1.4633333333333332
2020-12-17,Kolkata,17.43,92,957,6.2316666666666665
2020-12-17,Hyderabad,20.36,70,1018,3.7983333333333333
2020-12-17,Pune,15.62,59,957,1.4816666666666667
2020-12-17,Jaipur,10.7,48,951,0.8416666666666667
2020-12-17,Lucknow,20.28,51,985,0.22833333333333336
2020-12-17,Ahmedabad,22.94,76,988,1.6116666666666666
2020-12-18,Delhi,11.28,70,957,0.5766666666666667
2020-12-18,Mumbai,20.95,50,953,1.955
2020-12-18,Bengaluru,17.9,93,1013,2.7083333333333335
2020-12-18,Chennai,24.01,47,961,3.1799999999999997
2020-12-18,Kolkata,18.52,57,962,4.94
2020-12-18,Hyderabad,26.09,90,1003,5.756666666666667
2020-12-18,Pune,19.2,57,976,3.8433333333333333
2020-12-18,Jaipur,13.48,87,953,1.8483333333333334
2020-12-18,Lucknow,8.89,45,1021,2.4533333333333336
2020-12-18,Ahmedabad,17.13,43,995,0.69
2020-12-19,Delhi,14.53,57,999,1.7083333333333333
2020-12-19,Mumbai,21.0,85,993,1.9416666666666667
2020-12-19,Bengaluru,22.37,49,955,6.079999999999999
2020-12-19,Chennai,25.88,79,985,6.008333333333333
2020-12-19,Kolkata,22.24,76,979,5.001666666666667
2020-12-19,Hyderabad,21.96,60,1021,3.0066666666666664
2020-12-19,Pune,21.09,77,1002,3.515
2020-12-19,Jaipur,10.03,91,960,4.788333333333333
2020-12-19,Lucknow,14.69,58,950,2.231666666666667
2020-12-19,Ahmedabad,16.58,71,1024,5.386666666666667
2020-12-20,Delhi,18.91,69,1004,2.1783333333333332
2020-12-20,Mumbai,29.88,88,986,6.239999999999999
2020-12-20,Bengaluru,23.0,74,977,6.46
2020-12-20,Chennai,25.11,61,994,2.015
2020-12-20,Kolkata,23.77,59,1006,0.17
2020-12-20,Hyderabad,26.8,75,969,5.591666666666666
2020-12-20,Pune,16.44,94,965,3.9233333333333333
2020-12-20,Jaipur,20.8,44,1024,5.7749999999999995
2020-12-20,Lucknow,19.59,84,960,4.285
2020-12-20,Ahmedabad,25.48,41,976,1.0466666666666666
2020-12-21,Delhi,21.6,65,971,5.793333333333333
2020-12-21,Mumbai,25.45,45,987,1.5
2020-12-21,Bengaluru,19.61,76,994,2.89
2020-12-21,Chennai,24.1,60,958,5.128333333333333
2020-12-21,Kolkata,14.78,51,981,6.305
2020-12-21,Hyderabad,17.55,70,999,2.3016666666666667
2020-12-21,Pune,15.63,80,950,1.3466666666666667
2020-12-21,Jaipur,15.33,47,1019,1.9166666666666667
2020-12-21,Lucknow,9.43,86,1014,2.75
2020-12-21,Ahmedabad,18.64,79,989,2.908333333333333
2020-12-22,Delhi,10.23,68,1013,1.6116666666666666
2020-12-22,Mumbai,25.7,57,996,0.19999999999999998
2020-12-22,Bengaluru,19.94,48,988,2.658333333333333
2020-12-22,Chennai,22.72,66,983,1.0683333333333334
2020-12-22,Kolkata,25.72,91,960,1.4400000000000002
2020-12-22,Hyderabad,24.03,73,984,3.51
2020-12-22,Pune,20.11,94,974,4.183333333333334
2020-12-22,Jaipur,17.71,46,1007,4.361666666666667
2020-12-22,Lucknow,8.52,84,963,6.493333333333333
2020-12-22,Ahmedabad,21.85,59,972,4.068333333333333
2020-12-23,Delhi,15.01,46,1012,3.2983333333333333
2020-12-23,Mumbai,22.51,44,978,6.21
2020-12-23,Bengaluru,22.33,81,998,3.0399999999999996
2020-12-23,Chennai,23.76,94,991,5.795000000000001
2020-12-23,Kolkata,24.0,87,979,6.075
2020-12-23,Hyderabad,22.98,92,968,5.683333333333334
2020-12-23,Pune,15.94,54,988,3.3516666666666666
2020-12-23,Jaipur,16.25,71,986,4.378333333333333
2020-12-23,Lucknow,12.72,83,990,3.1300000000000003
2020-12-23,Ahmedabad,24.46,75,984,6.3500000000000005
2020-12-24,Delhi,19.19,60,977,6.331666666666667
2020-12-24,Mumbai,27.18,84,1021,4.915
2020-12-24,Bengaluru,14.55,47,994,1.5866666666666667
2020-12-24,Chennai,22.77,66,985,0.5733333333333334
2020-12-24,Kolkata,19.56,88,980,3.7100000000000004
2020-12-24,Hyderabad,18.51,61,1006,2.7916666666666665
2020-12-24,Pune,25.08,54,954,5.138333333333333
2020-12-24,Jaipur,12.54,94,950,4.491666666666666
2020-12-24,Lucknow,8.18,55,963,3.126666666666667
2020-12-24,Ahmedabad,23.92,50,979,0.8166666666666668
2020-12-25,Delhi,18.89,79,964,6.6066666666666665
2020-12-25,Mumbai,27.62,46,981,1.2366666666666666
2020-12-25,Bengaluru,21.35,79,983,0.2783333333333333
2020-12-25,Chennai,25.71,76,968,5.871666666666666
2020-12-25,Kolkata,16.75,91,991,3.97
2020-12-25,Hyderabad,19.32,71,1010,3.795
2020-12-25,Pune,21.35,82,989,5.721666666666667
2020-12-25,Jaipur,15.17,90,981,3.1483333333333334
2020-12-25,Lucknow,13.26,71,996,5.515000000000001
2020-12-25,Ahmedabad,15.37,93,991,6.43
2020-12-26,Delhi,16.81,76,967,3.3200000000000003
2020-12-26,Mumbai,23.11,74,985,2.478333333333333
2020-12-26,Bengaluru,18.69,74,953,0.7283333333333334
2020-12-26,Chennai,23.75,45,988,4.545
2020-12-26,Kolkata,25.88,87,953,1.14
2020-12-26,Hyderabad,24.94,80,962,6.1499999999999995
2020-12-26,Pune,12.36,53,966,1.9283333333333335
2020-12-26,Jaipur,17.52,74,994,3.155
2020-12-26,Lucknow,13.04,53,978,6.416666666666667
2020-12-26,Ahmedabad,21.04,47,961,6.136666666666667
2020-12-27,Delhi,17.02,75,999,1.9766666666666666
2020-12-27,Mumbai,23.21,79,954,3.3066666666666666
2020-12-27,Bengaluru,17.91,88,983,4.126666666666667
2020-12-27,Chennai,25.43,69,1020,4.515
2020-12-27,Kolkata,22.11,68,953,3.6833333333333336
2020-12-27,Hyderabad,21.31,59,1000,0.47
2020-12-27,Pune,24.09,84,952,6.175
2020-12-27,Jaipur,14.94,47,966,3.8350000000000004
2020-12-27,Lucknow,10.57,88,1021,3.3433333333333333
2020-12-27,Ahmedabad,26.03,47,985,3.9333333333333336
2020-12-28,Delhi,16.63,88,976,2.935
2020-12-28,Mumbai,22.02,61,995,2.965
2020-12-28,Bengaluru,14.66,90,959,5.526666666666666
2020-12-28,Chennai,24.78,78,971,4.723333333333334
2020-12-28,Kolkata,16.9,84,1006,1.9100000000000001
2020-12-28,Hyderabad,17.39,59,984,2.355
2020-12-28,Pune,15.8,51,954,2.1216666666666666
2020-12-28,Jaipur,11.01,50,1024,6.204999999999999
2020-12-28,Lucknow,12.84,54,957,5.951666666666667
2020-12-28,Ahmedabad,20.23,93,951,4.1049999999999995
2020-12-29,Delhi,20.53,42,995,6.651666666666666
2020-12-29,Mumbai,22.11,60,1016,3.5966666666666662
2020-12-29,Bengaluru,12.86,63,1006,3.2100000000000004
2020-12-29,Chennai,25.92,71,1017,3.498333333333333
2020-12-29,Kolkata,14.14,50,976,2.9166666666666665
2020-12-29,Hyderabad,17.61,73,956,3.2083333333333335
2020-12-29,Pune,21.21,89,982,1.6183333333333334
2020-12-29,Jaipur,17.17,72,977,5.073333333333333
2020-12-29,Lucknow,12.14,94,1018,1.755
2020-12-29,Ahmedabad,26.92,92,988,6.631666666666667
2020-12-30,Delhi,17.16,43,1003,2.433333333333333
2020-12-30,Mumbai,28.62,71,1024,5.236666666666667
2020-12-30,Bengaluru,24.3,48,955,5.395
2020-12-30,Chennai,23.05,43,1023,0.655
2020-12-30,Kolkata,14.23,41,966,2.091666666666667
2020-12-30,Hyderabad,20.1,62,1015,4.023333333333333
2020-12-30,Pune,23.81,87,999,3.435
2020-12-30,Jaipur,9.46,87,958,0.20333333333333334
2020-12-30,Lucknow,19.28,70,1000,4.7700000000000005
2020-12-30,Ahmedabad,24.69,67,998,0.26666666666666666
2020-12-31,Delhi,21.51,71,963,1.1816666666666666
2020-12-31,Mumbai,24.13,90,985,0.34833333333333333
2020-12-31,Bengaluru,13.27,78,1008,6.5249999999999995
2020-12-31,Chennai,28.23,67,971,4.9383333333333335
2020-12-31,Kolkata,25.69,88,1017,3.1933333333333334
2020-12-31,Hyderabad,15.32,42,1013,1.6849999999999998
2020-12-31,Pune,20.19,76,967,1.87
2020-12-31,Jaipur,17.16,53,989,2.776666666666667
2020-12-31,Lucknow,10.32,73,1004,4.545
2020-12-31,Ahmedabad,17.59,43,986,0.2333333333333333
2021-01-01,Delhi,12.85,74,1002,0.4083333333333334
2021-01-01,Mumbai,29.75,53,951,0.2733333333333333
2021-01-01,Bengaluru,16.43,72,1017,6.195
2021-01-01,Chennai,24.53,40,984,4.476666666666667
2021-01-01,Kolkata,25.0,73,1020,2.92
2021-01-01,Hyderabad,28.96,85,1018,2.03
2021-01-01,Pune,12.35,64,967,0.028333333333333335
2021-01-01,Jaipur,11.65,52,983,0.0016666666666666668
2021-01-01,Lucknow,21.52,67,1019,4.245
2021-01-01,Ahmedabad,12.91,88,977,4.888333333333333
2021-01-02,Delhi,15.12,93,955,1.4116666666666668
2021-01-02,Mumbai,25.89,83,993,0.29333333333333333
2021-01-02,Bengaluru,14.69,62,1022,4.885
2021-01-02,Chennai,25.37,59,1011,4.82
2021-01-02,Kolkata,14.91,93,993,1.3333333333333333
2021-01-02,Hyderabad,22.87,82,1014,6.168333333333333
2021-01-02,Pune,17.62,44,1011,4.2316666666666665
2021-01-02,Jaipur,11.05,59,972,0.6683333333333333
2021-01-02,Lucknow,14.4,88,993,6.19
2021-01-02,Ahmedabad,14.87,93,956,1.8
2021-01-03,Delhi,10.62,58,1021,3.236666666666667
2021-01-03,Mumbai,26.06,50,952,2.9499999999999997
2021-01-03,Bengaluru,26.42,62,1019,1.9883333333333333
2021-01-03,Chennai,23.43,45,966,6.401666666666666
2021-01-03,Kolkata,20.59,57,1007,5.670000000000001
2021-01-03,Hyderabad,16.25,68,971,0.385
2021-01-03,Pune,10.73,63,1024,0.35000000000000003
2021-01-03,Jaipur,19.5,64,1022,1.4016666666666666
2021-01-03,Lucknow,11.54,61,998,4.5249999999999995
2021-01-03,Ahmedabad,13.82,76,1021,3.7100000000000004
2021-01-04,Delhi,15.26,59,1022,4.976666666666667
2021-01-04,Mumbai,24.94,41,982,6.001666666666666
2021-01-04,Bengaluru,23.85,59,1024,2.651666666666667
2021-01-04,Chennai,28.51,47,979,5.4750000000000005
2021-01-04,Kolkata,20.25,51,1011,3.6566666666666667
2021-01-04,Hyderabad,15.83,92,979,2.16
2021-01-04,Pune,15.33,71,967,6.001666666666666
2021-01-04,Jaipur,17.19,44,981,2.1333333333333333
2021-01-04,Lucknow,17.52,80,1016,4.765
2021-01-04,Ahmedabad,16.13,76,1015,2.8316666666666666
2021-01-05,Delhi,14.34,47,954,5.285
2021-01-05,Mumbai,29.72,72,1021,0.66
2021-01-05,Bengaluru,12.65,59,980,3.14
2021-01-05,Chennai,26.9,47,1008,2.848333333333333
2021-01-05,Kolkata,18.3,59,977,2.4383333333333335
2021-01-05,Hyderabad,17.7,78,1017,1.875
2021-01-05,Pune,18.59,74,986,2.813333333333333
2021-01-05,Jaipur,15.42,55,971,5.510000000000001
2021-01-05,Lucknow,17.63,84,1002,4.4816666666666665
2021-01-05,Ahmedabad,12.66,73,964,6.005
2021-01-06,Delhi,16.65,49,970,1.865
2021-01-06,Mumbai,23.77,65,1011,0.06999999999999999
2021-01-06,Bengaluru,24.74,81,966,0.635
2021-01-06,Chennai,22.61,90,992,1.9383333333333335
2021-01-06,Kolkata,25.71,68,997,2.873333333333333
2021-01-06,Hyderabad,18.8,69,971,0.12666666666666668
2021-01-06,Pune,21.59,87,959,2.495
2021-01-06,Jaipur,13.29,67,1005,5.19
2021-01-06,Lucknow,15.18,91,1019,4.601666666666667
2021-01-06,Ahmedabad,16.89,66,988,3.8800000000000003
2021-01-07,Delhi,17.74,41,967,5.181666666666667
2021-01-07,Mumbai,23.58,94,983,3.861666666666667
2021-01-07,Bengaluru,24.67,48,993,1.335
2021-01-07,Chennai,24.41,61,1006,0.9083333333333333
2021-01-07,Kolkata,16.04,82,965,2.856666666666667
2021-01-07,Hyderabad,28.88,94,955,2.7383333333333333
2021-01-07,Pune,17.77,90,1013,3.9783333333333335
2021-01-07,Jaipur,10.85,55,1017,0.225
2021-01-07,Lucknow,14.42,49,1020,0.11666666666666665
2021-01-07,Ahmedabad,27.68,47,990,2.715
2021-01-08,Delhi,18.77,76,966,3.0716666666666668
2021-01-08,Mumbai,22.48,90,979,3.6750000000000003
2021-01-08,Bengaluru,23.9,48,960,0.6083333333333333
2021-01-08,Chennai,29.32,85,1003,3.405
2021-01-08,Kolkata,15.44,43,987,3.5116666666666667
2021-01-08,Hyderabad,24.59,60,981,5.390000000000001
2021-01-08,Pune,19.35,41,991,2.873333333333333
2021-01-08,Jaipur,17.38,57,1015,4.633333333333334
2021-01-08,Lucknow,13.81,62,980,4.726666666666667
2021-01-08,Ahmedabad,20.89,40,1000,3.5283333333333338
2021-01-09,Delhi,19.88,73,959,3.31
2021-01-09,Mumbai,20.92,56,953,3.105
2021-01-09,Bengaluru,26.7,74,995,3.6983333333333337
2021-01-09,Chennai,23.98,47,985,4.835
2021-01-09,Kolkata,14.03,60,959,6.636666666666667
2021-01-09,Hyderabad,20.17,70,963,3.848333333333333
2021-01-09,Pune,10.71,61,950,5.828333333333333
2021-01-09,Jaipur,8.92,94,951,5.953333333333333
2021-01-09,Lucknow,15.7,41,1024,0.8716666666666667
2021-01-09,Ahmedabad,24.6,83,973,6.133333333333333
2021-01-10,Delhi,17.38,94,993,6.605
2021-01-10,Mumbai,21.22,79,1005,1.8116666666666665
2021-01-10,Bengaluru,18.77,71,961,3.205
2021-01-10,Chennai,28.13,59,970,1.2516666666666667
2021-01-10,Kolkata,24.9,59,950,3.3433333333333333
2021-01-10,Hyderabad,20.57,52,1001,1.33
2021-01-10,Pune,21.65,74,955,4.348333333333334
2021-01-10,Jaipur,11.96,53,1024,1.2966666666666666
2021-01-10,Lucknow,8.21,77,996,5.704999999999999
2021-01-10,Ahmedabad,14.52,41,1000,6.363333333333333
2021-01-11,Delhi,10.3,41,1021,1.9083333333333332
2021-01-11,Mumbai,25.64,67,1021,3.31
2021-01-11,Bengaluru,20.68,68,970,5.325
2021-01-11,Chennai,26.67,63,1007,5.163333333333333
2021-01-11,Kolkata,20.88,54,961,4.1066666666666665
2021-01-11,Hyderabad,15.1,55,983,3.3533333333333335
2021-01-11,Pune,25.76,43,1013,4.245
2021-01-11,Jaipur,10.04,60,950,3.1366666666666667
2021-01-11,Lucknow,20.06,47,982,6.614999999999999
2021-01-11,Ahmedabad,27.12,87,1015,6.06
2021-01-12,Delhi,11.23,81,969,2.611666666666667
2021-01-12,Mumbai,29.89,88,992,5.136666666666667
2021-01-12,Bengaluru,12.67,49,976,2.3233333333333333
2021-01-12,Chennai,29.25,89,970,4.333333333333333
2021-01-12,Kolkata,20.39,71,1011,6.454999999999999
2021-01-12,Hyderabad,25.16,90,972,1.8433333333333335
2021-01-12,Pune,19.05,76,1016,3.0416666666666665
2021-01-12,Jaipur,16.79,41,972,2.2083333333333335
2021-01-12,Lucknow,20.02,90,1005,1.2783333333333333
2021-01-12,Ahmedabad,22.68,78,988,6.416666666666667
2021-01-13,Delhi,17.75,77,965,3.3633333333333333
2021-01-13,Mumbai,25.72,47,977,5.859999999999999
2021-01-13,Bengaluru,23.22,59,985,1.92
2021-01-13,Chennai,27.19,45,1007,4.828333333333333
2021-01-13,Kolkata,15.67,91,1004,0.9233333333333333
2021-01-13,Hyderabad,18.41,65,1004,0.58
2021-01-13,Pune,16.98,40,1021,3.091666666666667
2021-01-13,Jaipur,10.99,60,1021,2.066666666666667
2021-01-13,Lucknow,19.34,85,1017,2.0533333333333332
2021-01-13,Ahmedabad,26.68,74,998,0.18166666666666667
2021-01-14,Delhi,18.75,85,1005,6.0566666666666675
2021-01-14,Mumbai,28.0,43,968,5.128333333333333
2021-01-14,Bengaluru,13.37,66,1011,3.438333333333333
2021-01-14,Chennai,22.38,53,990,0.05666666666666667
2021-01-14,Kolkata,19.49,67,990,6.098333333333334
2021-01-14,Hyderabad,21.24,91,983,2.6333333333333333
2021-01-14,Pune,22.82,54,1000,5.31
2021-01-14,Jaipur,20.45,57,1009,4.92
2021-01-14,Lucknow,10.33,40,966,5.095
2021-01-14,Ahmedabad,16.52,65,994,2.8066666666666666
2021-01-15,Delhi,18.15,84,984,1.8966666666666667
2021-01-15,Mumbai,20.44,86,992,3.4633333333333334
2021-01-15,Bengaluru,22.52,76,973,2.885
2021-01-15,Chennai,29.92,82,968,6.258333333333333
2021-01-15,Kolkata,20.78,64,1001,4.571666666666666
2021-01-15,Hyderabad,23.1,52,972,4.476666666666667
2021-01-15,Pune,18.92,64,1021,3.016666666666667
2021-01-15,Jaipur,12.25,92,953,2.8049999999999997
2021-01-15,Lucknow,13.04,92,1001,0.7516666666666666
2021-01-15,Ahmedabad,21.16,50,1003,5.458333333333333
2021-01-16,Delhi,19.75,78,952,4.803333333333334
2021-01-16,Mumbai,22.83,42,971,0.015
2021-01-16,Bengaluru,13.14,54,1016,4.0
2021-01-16,Chennai,29.72,87,975,2.9966666666666666
2021-01-16,Kolkata,19.1,58,990,6.1883333333333335
2021-01-16,Hyderabad,18.31,41,986,3.5533333333333332
2021-01-16,Pune,25.13,69,994,6.451666666666667
2021-01-16,Jaipur,9.25,42,953,5.066666666666666
2021-01-16,Lucknow,8.39,53,979,6.338333333333334
2021-01-16,Ahmedabad,24.21,91,985,6.3066666666666675
2021-01-17,Delhi,17.43,64,980,4.628333333333333
2021-01-17,Mumbai,24.43,48,971,2.3283333333333336
2021-01-17,Bengaluru,18.13,79,1010,0.87
2021-01-17,Chennai,25.67,57,950,2.5483333333333333
2021-01-17,Kolkata,22.32,40,989,2.401666666666667
2021-01-17,Hyderabad,15.94,85,1012,0.3333333333333333
2021-01-17,Pune,25.29,73,969,6.0183333333333335
2021-01-17,Jaipur,12.09,52,971,5.468333333333334
2021-01-17,Lucknow,16.15,61,953,5.8
2021-01-17,Ahmedabad,17.61,71,1010,1.1116666666666666
2021-01-18,Delhi,13.18,93,988,2.0783333333333336
2021-01-18,Mumbai,28.82,56,952,1.115
2021-01-18,Bengaluru,24.73,64,954,3.3216666666666668
2021-01-18,Chennai,29.45,53,975,3.51
2021-01-18,Kolkata,17.29,87,983,4.973333333333334
2021-01-18,Hyderabad,16.42,54,969,0.3333333333333333
2021-01-18,Pune,26.18,42,958,3.0033333333333334
2021-01-18,Jaipur,21.17,80,1022,1.1533333333333333
2021-01-18,Lucknow,21.47,59,956,6.6433333333333335
2021-01-18,Ahmedabad,21.23,57,988,3.5866666666666664
2021-01-19,Delhi,14.47,92,1002,3.33
2021-01-19,Mumbai,23.71,46,957,6.623333333333334
2021-01-19,Bengaluru,20.26,67,1021,0.6033333333333334
2021-01-19,Chennai,28.59,69,974,3.2716666666666665
2021-01-19,Kolkata,15.83,62,964,4.58
2021-01-19,Hyderabad,19.93,88,1003,1.455
2021-01-19,Pune,27.81,80,1017,4.968333333333333
2021-01-19,Jaipur,20.14,63,962,5.986666666666667
2021-01-19,Lucknow,14.11,88,1000,1.97
2021-01-19,Ahmedabad,26.19,43,964,5.555
2021-01-20,Delhi,17.93,67,963,5.456666666666667
2021-01-20,Mumbai,29.14,89,982,1.38
2021-01-20,Bengaluru,14.48,42,979,5.738333333333333
2021-01-20,Chennai,22.6,55,973,2.1483333333333334
2021-01-20,Kolkata,14.47,62,978,3.25
2021-01-20,Hyderabad,19.92,65,1003,0.49
2021-01-20,Pune,12.9,87,1002,6.495
2021-01-20,Jaipur,8.9,53,1007,3.436666666666667
2021-01-20,Lucknow,13.87,60,1008,5.954999999999999
2021-01-20,Ahmedabad,14.83,48,970,3.2383333333333333
2021-01-21,Delhi,12.49,41,952,0.3133333333333333
2021-01-21,Mumbai,27.81,83,969,0.041666666666666664
2021-01-21,Bengaluru,20.88,74,985,5.859999999999999
2021-01-21,Chennai,24.0,41,966,0.3383333333333333
2021-01-21,Kolkata,20.09,43,952,4.9783333333333335
2021-01-21,Hyderabad,24.26,68,968,0.9049999999999999
2021-01-21,Pune,23.47,63,1022,0.9966666666666667
2021-01-21,Jaipur,14.6,42,1022,6.59
2021-01-21,Lucknow,19.45,83,976,4.236666666666667
2021-01-21,Ahmedabad,21.18,93,992,0.9616666666666666
2021-01-22,Delhi,16.62,55,957,4.2316666666666665
2021-01-22,Mumbai,24.63,70,969,1.6533333333333333
2021-01-22,Bengaluru,17.85,48,1015,0.5683333333333334
2021-01-22,Chennai,29.87,45,972,1.2633333333333334
2021-01-22,Kolkata,23.23,91,970,1.7866666666666668
2021-01-22,Hyderabad,16.51,76,980,5.1033333333333335
2021-01-22,Pune,21.69,80,968,3.4233333333333333
2021-01-22,Jaipur,11.81,44,982,4.8566666666666665
2021-01-22,Lucknow,14.5,73,1014,4.123333333333333
2021-01-22,Ahmedabad,25.89,82,955,5.920000000000001
2021-01-23,Delhi,12.45,47,956,4.218333333333333
2021-01-23,Mumbai,25.91,61,1024,1.5966666666666667
2021-01-23,Bengaluru,19.88,68,1019,6.476666666666667
2021-01-23,Chennai,25.61,64,1012,4.931666666666667
2021-01-23,Kolkata,22.99,43,994,6.058333333333334
2021-01-23,Hyderabad,28.32,46,1006,4.666666666666667
2021-01-23,Pune,24.38,81,1016,5.88
2021-01-23,Jaipur,11.43,81,956,3.733333333333333
2021-01-23,Lucknow,8.42,65,978,3.2083333333333335
2021-01-23,Ahmedabad,23.31,87,963,3.966666666666667
2021-01-24,Delhi,14.67,80,1014,5.920000000000001
2021-01-24,Mumbai,23.91,85,1017,3.9416666666666664
2021-01-24,Bengaluru,14.48,59,978,0.9550000000000001
2021-01-24,Chennai,25.02,40,976,0.25666666666666665
2021-01-24,Kolkata,16.1,75,993,3.611666666666667
2021-01-24,Hyderabad,15.19,55,953,1.8150000000000002
2021-01-24,Pune,21.27,78,1004,2.1083333333333334
2021-01-24,Jaipur,11.24,83,987,1.2116666666666667
2021-01-24,Lucknow,18.81,58,1006,5.343333333333334
2021-01-24,Ahmedabad,24.98,75,954,2.265
2021-01-25,Delhi,11.57,71,975,0.17333333333333334
2021-01-25,Mumbai,25.36,86,970,4.901666666666666
2021-01-25,Bengaluru,21.96,81,1006,4.361666666666667
2021-01-25,Chennai,23.56,82,967,3.485
2021-01-25,Kolkata,23.37,88,960,1.1883333333333332
2021-01-25,Hyderabad,18.09,85,997,4.636666666666667
2021-01-25,Pune,10.6,61,971,0.84
2021-01-25,Jaipur,19.01,50,957,4.151666666666666
2021-01-25,Lucknow,12.82,93,987,2.295
2021-01-25,Ahmedabad,14.4,55,952,1.1566666666666667
2021-01-26,Delhi,11.93,74,1003,2.223333333333333
2021-01-26,Mumbai,24.96,74,969,1.2433333333333334
2021-01-26,Bengaluru,27.38,66,980,3.7733333333333334
2021-01-26,Chennai,26.41,83,960,2.263333333333333
2021-01-26,Kolkata,20.03,42,992,6.618333333333333
2021-01-26,Hyderabad,27.29,90,1022,3.2449999999999997
2021-01-26,Pune,14.85,52,1018,0.6749999999999999
2021-01-26,Jaipur,15.15,62,991,2.89
2021-01-26,Lucknow,19.94,50,977,6.138333333333333
2021-01-26,Ahmedabad,15.69,64,1016,4.446666666666666
2021-01-27,Delhi,16.76,49,955,3.1316666666666664
2021-01-27,Mumbai,24.0,48,977,1.51
2021-01-27,Bengaluru,12.47,80,955,0.15666666666666665
2021-01-27,Chennai,26.5,60,973,1.19
2021-01-27,Kolkata,25.55,83,968,3.77
2021-01-27,Hyderabad,17.29,71,966,5.156666666666667
2021-01-27,Pune,13.69,70,1010,2.3666666666666667
2021-01-27,Jaipur,8.82,86,976,6.114999999999999
2021-01-27,Lucknow,19.67,81,968,1.3633333333333333
2021-01-27,Ahmedabad,16.19,91,1022,6.41
2021-01-28,Delhi,11.25,41,957,1.7249999999999999
2021-01-28,Mumbai,28.77,63,974,6.426666666666667
2021-01-28,Bengaluru,13.61,70,1012,5.158333333333333
2021-01-28,Chennai,25.95,56,1016,1.7750000000000001
2021-01-28,Kolkata,15.95,63,961,4.1466666666666665
2021-01-28,Hyderabad,16.92,48,966,4.751666666666667
2021-01-28,Pune,24.16,57,1014,2.2333333333333334
2021-01-28,Jaipur,21.14,64,994,3.7733333333333334
2021-01-28,Lucknow,17.28,63,979,2.8466666666666662
2021-01-28,Ahmedabad,24.96,79,959,5.826666666666667
2021-01-29,Delhi,13.13,59,985,0.18000000000000002
2021-01-29,Mumbai,29.34,69,979,5.920000000000001
2021-01-29,Bengaluru,13.81,50,970,2.936666666666667
2021-01-29,Chennai,27.68,69,971,0.5566666666666666
2021-01-29,Kolkata,16.88,46,991,4.016666666666667
2021-01-29,Hyderabad,21.75,66,1003,5.783333333333334
2021-01-29,Pune,10.05,56,980,3.151666666666667
2021-01-29,Jaipur,18.68,70,1011,5.746666666666666
2021-01-29,Lucknow,11.38,78,1003,5.523333333333333
2021-01-29,Ahmedabad,24.29,88,979,3.658333333333333
2021-01-30,Delhi,17.42,71,1020,2.69
2021-01-30,Mumbai,29.3,57,1007,1.085
2021-01-30,Bengaluru,17.3,47,983,5.093333333333333
2021-01-30,Chennai,26.98,71,981,5.098333333333334
2021-01-30,Kolkata,22.43,92,975,0.9533333333333333
2021-01-30,Hyderabad,21.9,45,1012,3.0933333333333333
2021-01-30,Pune,16.45,42,1016,4.0216666666666665
2021-01-30,Jaipur,11.32,40,1018,4.035
2021-01-30,Lucknow,17.73,78,997,5.111666666666667
2021-01-30,Ahmedabad,27.17,49,1005,1.4666666666666668
2021-01-31,Delhi,18.8,56,998,0.6
2021-01-31,Mumbai,21.33,90,1003,2.965
2021-01-31,Bengaluru,21.99,91,960,1.0016666666666667
2021-01-31,Chennai,25.41,63,985,3.7716666666666665
2021-01-31,Kolkata,18.3,54,992,1.2016666666666667
2021-01-31,Hyderabad,22.21,79,950,0.5516666666666666
2021-01-31,Pune,16.98,59,1016,1.57
2021-01-31,Jaipur,20.06,91,989,1.4183333333333332
2021-01-31,Lucknow,14.53,40,968,4.575
2021-01-31,Ahmedabad,13.36,93,982,4.491666666666666
2021-02-01,Delhi,12.34,57,968,6.631666666666667
2021-02-01,Mumbai,25.82,53,1018,1.5916666666666668
2021-02-01,Bengaluru,28.32,43,995,2.0749999999999997
2021-02-01,Chennai,24.32,79,992,5.976666666666667
2021-02-01,Kolkata,23.34,71,955,3.875
2021-02-01,Hyderabad,25.87,77,999,4.055
2021-02-01,Pune,23.87,42,959,4.506666666666667
2021-02-01,Jaipur,16.86,66,1006,5.233333333333333
2021-02-01,Lucknow,19.66,58,1024,3.2866666666666666
2021-02-01,Ahmedabad,25.54,61,1007,3.17
2021-02-02,Delhi,20.05,74,992,5.946666666666666
2021-02-02,Mumbai,22.93,50,970,4.7716666666666665
2021-02-02,Bengaluru,27.51,76,1005,1.3416666666666668
2021-02-02,Chennai,31.96,78,998,0.17
2021-02-02,Kolkata,27.89,55,1006,4.84
2021-02-02,Hyderabad,25.69,49,1004,0.8533333333333334
2021-02-02,Pune,24.39,50,976,0.7016666666666667
2021-02-02,Jaipur,23.59,78,989,0.26166666666666666
2021-02-02,Lucknow,14.54,90,989,5.638333333333333
2021-02-02,Ahmedabad,23.14,75,980,1.9983333333333333
2021-02-03,Delhi,23.7,70,1014,5.473333333333334
